call_id,caller_person_id,caller_phone_id,caller_phone,receiver_person_id,receiver_phone_id,receiver_phone,call_datetime,duration_seconds,call_type,cell_tower_id,cell_tower_location_id,cell_tower_location,case_id
CAL-0009969,P-001459,PH-000865,+91-0908144152,P-001690,PH-000917,+91-4171581021,2026-08-13 08:24:24,959,OUTGOING,TWR-0076,L-000191,"IT Park, Cuddalore",
CAL-0009970,P-001535,PH-000105,+91-9121535396,P-001846,PH-000306,+91-3106005313,2026-06-22 16:54:44,2745,INCOMING,TWR-0357,L-000102,"Industrial Estate, Hosur",CR-2026-2011
CAL-0009971,P-001251,PH-000173,+91-9081081866,P-000334,PH-000978,+91-6194255778,2026-01-28 04:26:50,2211,OUTGOING,TWR-0090,L-000121,"Residential Colony, Nagercoil",
CAL-0009972,P-001293,PH-000804,+91-3465495005,P-000754,PH-000260,+91-8065333153,2026-02-09 18:30:59,892,OUTGOING,TWR-0392,L-000137,"Technology Park, Nagapattinam",
CAL-0009973,P-000148,PH-000175,+91-1722601645,P-000966,PH-000602,+91-7320441384,2026-07-02 11:36:43,2572,OUTGOING,TWR-0309,L-000072,"Warehouse Zone, Erode",
CAL-0009974,P-001577,PH-000409,+91-7554110825,P-000751,PH-000697,+91-3437401827,2026-08-16 20:12:51,155,OUTGOING,TWR-0322,L-000193,"Grain Market, Tirunelveli",CR-2026-2020
CAL-0009975,P-000570,PH-000073,+91-1406937515,P-001898,PH-000759,+91-7908335061,2026-05-04 17:26:52,589,INCOMING,TWR-0063,L-000075,"Residential Colony, Salem",CR-2026-2002
CAL-0009976,P-001966,PH-000602,+91-7320441384,P-000208,PH-000187,+91-7573839597,2026-07-10 10:22:33,1725,OUTGOING,TWR-0080,L-000151,"Warehouse Zone, Salem",
CAL-0009977,P-001620,PH-000562,+91-4979162022,P-001943,PH-000020,+91-1286391741,2026-04-14 07:46:39,2623,OUTGOING,TWR-0324,L-000066,"Grain Market, Nagercoil",
CAL-0009978,P-000470,PH-000340,+91-9655553566,P-000993,PH-000158,+91-2572870320,2026-08-10 05:31:05,1975,INCOMING,TWR-0087,L-000015,"SIPCOT, Kanniyakumari",
CAL-0009979,P-000838,PH-000553,+91-5857567667,P-001601,PH-000261,+91-7795995946,2026-05-23 08:12:29,1843,OUTGOING,TWR-0199,L-000141,"Textile Market, Salem",CR-2026-2002
CAL-0009980,P-000838,PH-000553,+91-5857567667,P-001601,PH-000261,+91-7795995946,2026-07-01 23:54:27,2488,OUTGOING,TWR-0389,L-000047,"Industrial Estate, Salem",CR-2026-2008
CAL-0009981,P-000616,PH-000567,+91-2588358681,P-001964,PH-000162,+91-3908926137,2026-01-14 18:17:56,2388,OUTGOING,TWR-0254,L-000015,"SIPCOT, Kanniyakumari",CR-2026-2002
CAL-0009982,P-001060,PH-000485,+91-1371576605,P-001179,PH-000648,+91-9529800615,2026-01-26 02:15:26,1531,INCOMING,TWR-0329,L-000079,"Warehouse Zone, Salem",CR-2026-2015
CAL-0009983,P-001249,PH-000464,+91-7054669275,P-000206,PH-000148,+91-9108677133,2026-03-02 18:39:31,3382,INCOMING,TWR-0341,L-000100,"Bypass, Cuddalore",
CAL-0009984,P-001981,PH-000093,+91-2234232161,P-001200,PH-000894,+91-3242642506,2026-07-01 20:12:43,2543,INCOMING,TWR-0219,L-000188,"Railway Station, Chennai",
CAL-0009985,P-000637,PH-000427,+91-1637618209,P-000703,PH-000364,+91-5011117830,2026-06-22 13:21:10,3084,OUTGOING,TWR-0053,L-000194,"Industrial Estate, Nagercoil",
CAL-0009986,P-000722,PH-000584,+91-1990516991,P-001468,PH-000024,+91-9855460158,2026-07-07 09:16:32,315,OUTGOING,TWR-0134,L-000072,"Warehouse Zone, Erode",CR-2026-2007
CAL-0009987,P-001251,PH-000173,+91-9081081866,P-001650,PH-000263,+91-7933756362,2026-03-07 18:03:06,3584,INCOMING,TWR-0380,L-000153,"University Road, Krishnagiri",
CAL-0009988,P-000891,PH-000483,+91-1096179817,P-001311,PH-000174,+91-1794549180,2026-06-14 19:11:08,2781,INCOMING,TWR-0390,L-000004,"Grain Market, Thanjavur",
CAL-0009989,P-000115,PH-000406,+91-6708604145,P-001766,PH-000689,+91-3862044851,2026-07-29 04:07:36,1739,OUTGOING,TWR-0377,L-000012,"Bus Stand, Madurai",
CAL-0009990,P-001809,PH-000676,+91-2705102876,P-002000,PH-000836,+91-0392051460,2026-07-31 07:51:00,2294,OUTGOING,TWR-0062,L-000026,"Bypass, Krishnagiri",
CAL-0009991,P-001005,PH-000555,+91-8529894062,P-001446,PH-000375,+91-6714628314,2026-06-26 08:17:20,3489,OUTGOING,TWR-0190,L-000082,"Highway Junction, Nagercoil",
CAL-0009992,P-000972,PH-000851,+91-5837490797,P-001041,PH-000950,+91-7525680656,2026-04-07 07:20:44,1817,OUTGOING,TWR-0040,L-000162,"Industrial Estate, Thoothukudi",
CAL-0009993,P-000069,PH-000220,+91-4120948181,P-001730,PH-000229,+91-0578617063,2026-02-19 08:58:33,2083,OUTGOING,TWR-0369,L-000165,"Ring Road, Krishnagiri",
CAL-0009994,P-000004,PH-000231,+91-6718325823,P-000943,PH-000020,+91-1286391741,2026-04-03 10:18:48,1826,OUTGOING,TWR-0386,L-000032,"Residential Colony, Nagapattinam",
CAL-0009995,P-000582,PH-000069,+91-4523805525,P-001422,PH-000735,+91-0487368269,2026-04-28 02:24:32,172,OUTGOING,TWR-0047,L-000009,"Highway Junction, Krishnagiri",
CAL-0009996,P-001399,PH-000833,+91-8996986091,P-001482,PH-000617,+91-4353537513,2026-01-09 08:49:05,2851,OUTGOING,TWR-0103,L-000040,"University Road, Tirunelveli",
CAL-0009997,P-000900,PH-000695,+91-8720962893,P-001182,PH-000911,+91-1597099625,2026-06-17 17:25:12,2896,OUTGOING,TWR-0367,L-000181,"Highway Junction, Chennai",
CAL-0009998,P-001032,PH-000381,+91-1025625889,P-000255,PH-000467,+91-9613671577,2026-04-23 07:33:09,896,OUTGOING,TWR-0132,L-000021,"Old Town, Coimbatore",CR-2026-2013
CAL-0009999,P-001761,PH-000334,+91-6864622522,P-001938,PH-000580,+91-0344651241,2026-04-02 08:39:39,3283,INCOMING,TWR-0037,L-000065,"Textile Market, Coimbatore",CR-2026-2010
CAL-0010000,P-001005,PH-000555,+91-8529894062,P-001446,PH-000375,+91-6714628314,2026-01-27 08:34:26,3001,INCOMING,TWR-0020,L-000167,"Old Town, Dindigul",
CAL-0010001,P-001938,PH-000580,+91-0344651241,P-001355,PH-000858,+91-1169666725,2026-06-29 03:39:32,2681,INCOMING,TWR-0117,L-000009,"Highway Junction, Krishnagiri",CR-2026-2014
CAL-0010002,P-000891,PH-000483,+91-1096179817,P-001311,PH-000174,+91-1794549180,2026-07-16 03:36:04,985,INCOMING,TWR-0386,L-000021,"Old Town, Coimbatore",CR-2026-2002
CAL-0010003,P-001125,PH-000459,+91-8985725459,P-000594,PH-000098,+91-1908334280,2026-01-16 05:14:43,67,INCOMING,TWR-0126,L-000188,"Railway Station, Chennai",
CAL-0010004,P-000268,PH-000172,+91-1742243864,P-000968,PH-000176,+91-9779452321,2026-08-15 08:20:08,712,OUTGOING,TWR-0127,L-000007,"Ring Road, Krishnagiri",
CAL-0010005,P-001670,PH-000040,+91-3403127722,P-001809,PH-000676,+91-2705102876,2026-06-11 11:55:08,1744,OUTGOING,TWR-0008,L-000040,"University Road, Tirunelveli",
CAL-0010006,P-000637,PH-000427,+91-1637618209,P-000703,PH-000364,+91-5011117830,2026-05-07 19:33:04,43,INCOMING,TWR-0269,L-000015,"SIPCOT, Kanniyakumari",
CAL-0010007,P-000493,PH-000317,+91-3553380339,P-001104,PH-000458,+91-2271133228,2026-04-20 19:58:27,294,OUTGOING,TWR-0027,L-000014,"Auto Nagar, Nagapattinam",
CAL-0010008,P-000683,PH-000721,+91-4091508632,P-000841,PH-000032,+91-9931365651,2026-01-08 03:08:22,3220,INCOMING,TWR-0323,L-000050,"Port Area, Madurai",
CAL-0010009,P-001125,PH-000459,+91-8985725459,P-000522,PH-000912,+91-4384807520,2026-01-20 07:41:37,3053,OUTGOING,TWR-0117,L-000052,"Bus Stand, Erode",CR-2026-2005
CAL-0010010,P-001125,PH-000459,+91-8985725459,P-001014,PH-000501,+91-4731584776,2026-01-17 06:39:36,718,INCOMING,TWR-0185,L-000102,"Industrial Estate, Hosur",
CAL-0010011,P-001125,PH-000459,+91-8985725459,P-001842,PH-000986,+91-1656094565,2026-08-21 04:36:56,3333,OUTGOING,TWR-0068,L-000085,"Warehouse Zone, Thanjavur",
CAL-0010012,P-001742,PH-000147,+91-0696942152,P-001502,PH-000748,+91-0460568761,2026-08-07 04:59:39,428,OUTGOING,TWR-0186,L-000114,"Ring Road, Thanjavur",
CAL-0010013,P-000754,PH-000260,+91-8065333153,P-001978,PH-000937,+91-6919284552,2026-08-30 07:55:09,3101,INCOMING,TWR-0064,L-000188,"Railway Station, Chennai",CR-2026-2018
CAL-0010014,P-000470,PH-000340,+91-9655553566,P-000993,PH-000145,+91-4316526693,2026-01-25 13:49:57,549,OUTGOING,TWR-0103,L-000179,"SIPCOT, Tiruchirappalli",
CAL-0010015,P-001251,PH-000173,+91-9081081866,P-001989,PH-000989,+91-6995706071,2026-08-06 14:20:49,2231,INCOMING,TWR-0106,L-000147,"Port Area, Tiruchirappalli",CR-2026-2018
CAL-0010016,P-000687,PH-000812,+91-2906032020,P-001323,PH-000744,+91-3524103977,2026-06-17 03:15:11,1891,INCOMING,TWR-0253,L-000103,"Industrial Estate, Erode",CR-2026-2007
CAL-0010017,P-000427,PH-000384,+91-7578446834,P-000568,PH-000308,+91-3938661331,2026-02-20 20:56:13,2402,INCOMING,TWR-0194,L-000188,"Railway Station, Chennai",
CAL-0010018,P-000255,PH-000467,+91-9613671577,P-000913,PH-000761,+91-9833423372,2026-08-28 19:41:01,2068,OUTGOING,TWR-0171,L-000020,"Residential Colony, Karur",
CAL-0010019,P-000900,PH-000695,+91-8720962893,P-000540,PH-000916,+91-6652548374,2026-08-16 19:58:32,1745,INCOMING,TWR-0063,L-000153,"University Road, Krishnagiri",CR-2026-2020
CAL-0010020,P-000365,PH-000543,+91-6443098591,P-001629,PH-000194,+91-9180812135,2026-01-10 01:45:25,607,OUTGOING,TWR-0347,L-000121,"Residential Colony, Nagercoil",
CAL-0010021,P-000840,PH-000526,+91-1130724078,P-000171,PH-000913,+91-3447650471,2026-07-06 04:32:46,566,OUTGOING,TWR-0374,L-000054,"Warehouse Zone, Cuddalore",CR-2026-2016
CAL-0010022,P-000371,PH-000134,+91-7139155963,P-000419,PH-000522,+91-7030376371,2026-05-26 02:20:56,255,OUTGOING,TWR-0075,L-000108,"Auto Nagar, Thoothukudi",CR-2026-2016
CAL-0010023,P-000637,PH-000427,+91-1637618209,P-000703,PH-000364,+91-5011117830,2026-04-19 00:38:01,747,INCOMING,TWR-0106,L-000016,"University Road, Karur",CR-2026-2005
CAL-0010024,P-000163,PH-000287,+91-9966361863,P-000120,PH-000080,+91-6462879232,2026-01-17 09:03:29,2574,INCOMING,TWR-0316,L-000196,"Textile Market, Karur",
CAL-0010025,P-001809,PH-000676,+91-2705102876,P-002000,PH-000836,+91-0392051460,2026-06-13 14:02:39,718,OUTGOING,TWR-0248,L-000005,"SIPCOT, Cuddalore",CR-2026-2003
CAL-0010026,P-000425,PH-000213,+91-7702851961,P-001986,PH-000209,+91-5712661106,2026-05-20 12:17:05,1244,INCOMING,TWR-0349,L-000040,"University Road, Tirunelveli",
CAL-0010027,P-000425,PH-000213,+91-7702851961,P-001986,PH-000209,+91-5712661106,2026-06-01 17:00:55,2388,OUTGOING,TWR-0212,L-000138,"Port Area, Madurai",CR-2026-2012
CAL-0010028,P-001620,PH-000562,+91-4979162022,P-001943,PH-000020,+91-1286391741,2026-08-11 22:34:57,2567,INCOMING,TWR-0046,L-000180,"SIPCOT, Vellore",
CAL-0010029,P-000267,PH-000366,+91-6492151826,P-000677,PH-000952,+91-0271122182,2026-01-03 00:22:04,2762,OUTGOING,TWR-0356,L-000165,"Ring Road, Krishnagiri",
CAL-0010030,P-000094,PH-000513,+91-2608805017,P-000278,PH-000568,+91-2259572446,2026-07-31 11:04:11,98,OUTGOING,TWR-0065,L-000061,"Old Town, Tiruchirappalli",CR-2026-2005
CAL-0010031,P-000756,PH-000805,+91-0702608698,P-000070,PH-000371,+91-4084872975,2026-06-03 14:18:18,2568,OUTGOING,TWR-0052,L-000096,"Warehouse Zone, Tiruchirappalli",CR-2026-2012
CAL-0010032,P-001459,PH-000865,+91-0908144152,P-001690,PH-000917,+91-4171581021,2026-07-07 15:50:07,603,INCOMING,TWR-0228,L-000191,"IT Park, Cuddalore",
CAL-0010033,P-000838,PH-000553,+91-5857567667,P-001601,PH-000261,+91-7795995946,2026-02-01 22:30:16,2539,OUTGOING,TWR-0321,L-000102,"Industrial Estate, Hosur",
CAL-0010034,P-000344,PH-000277,+91-7766575460,P-000562,PH-000330,+91-4399201166,2026-07-04 14:46:38,3568,OUTGOING,TWR-0023,L-000181,"Highway Junction, Chennai",
CAL-0010035,P-000316,PH-000501,+91-4731584776,P-000461,PH-000428,+91-1660100231,2026-02-20 17:49:35,1194,INCOMING,TWR-0193,L-000096,"Warehouse Zone, Tiruchirappalli",
CAL-0010036,P-000364,PH-000128,+91-2466513644,P-000816,PH-000963,+91-1339439457,2026-01-13 09:35:32,0,MISSED,TWR-0109,L-000018,"Bus Stand, Madurai",
CAL-0010037,P-000704,PH-000361,+91-6201572018,P-000477,PH-000539,+91-4570545897,2026-01-16 10:34:27,2582,OUTGOING,TWR-0108,L-000165,"Ring Road, Krishnagiri",
CAL-0010038,P-000857,PH-000205,+91-9434681054,P-000156,PH-000023,+91-7661830671,2026-08-30 21:31:48,536,OUTGOING,TWR-0271,L-000072,"Warehouse Zone, Erode",
CAL-0010039,P-001761,PH-000334,+91-6864622522,P-000111,PH-000820,+91-0858382521,2026-06-18 13:34:33,935,OUTGOING,TWR-0210,L-000021,"Old Town, Coimbatore",
CAL-0010040,P-000035,PH-000634,+91-7827411767,P-001863,PH-000146,+91-0089317342,2026-05-11 15:20:43,1442,OUTGOING,TWR-0400,L-000102,"Industrial Estate, Hosur",CR-2026-2002
CAL-0010041,P-001886,PH-000650,+91-8634255638,P-001944,PH-000709,+91-4696815790,2026-05-16 22:33:56,2954,INCOMING,TWR-0389,L-000165,"Ring Road, Krishnagiri",
CAL-0010042,P-000900,PH-000695,+91-8720962893,P-000604,PH-000309,+91-5520650637,2026-07-08 03:50:27,2456,INCOMING,TWR-0298,L-000180,"SIPCOT, Vellore",CR-2026-2003
CAL-0010043,P-000163,PH-000287,+91-9966361863,P-001468,PH-000024,+91-9855460158,2026-02-24 12:52:00,447,OUTGOING,TWR-0100,L-000093,"Residential Colony, Krishnagiri",
CAL-0010044,P-001181,PH-000199,+91-2081155626,P-001449,PH-000021,+91-0119470720,2026-05-07 13:15:51,221,OUTGOING,TWR-0183,L-000090,"Warehouse Zone, Salem",
CAL-0010045,P-001100,PH-000422,+91-0053424089,P-001204,PH-000333,+91-4364027011,2026-06-06 23:25:49,1252,INCOMING,TWR-0215,L-000023,"Bus Stand, Kanniyakumari",CR-2026-2004
CAL-0010046,P-000891,PH-000483,+91-1096179817,P-001311,PH-000174,+91-1794549180,2026-08-27 11:45:42,2363,INCOMING,TWR-0302,L-000164,"SIPCOT, Hosur",
CAL-0010047,P-001181,PH-000199,+91-2081155626,P-001449,PH-000021,+91-0119470720,2026-02-08 18:36:25,2438,INCOMING,TWR-0089,L-000143,"Industrial Estate, Karur",
CAL-0010048,P-001181,PH-000199,+91-2081155626,P-001449,PH-000021,+91-0119470720,2026-08-31 12:35:22,3356,OUTGOING,TWR-0214,L-000007,"Ring Road, Krishnagiri",
CAL-0010049,P-001184,PH-000227,+91-1526546103,P-001725,PH-000188,+91-2466572934,2026-08-21 19:06:20,1573,OUTGOING,TWR-0257,L-000125,"Textile Market, Hosur",CR-2026-2009
CAL-0010050,P-000900,PH-000695,+91-8720962893,P-000623,PH-000159,+91-3207427617,2026-03-15 15:36:32,1858,OUTGOING,TWR-0232,L-000121,"Residential Colony, Nagercoil",
CAL-0010051,P-000683,PH-000721,+91-4091508632,P-001875,PH-000594,+91-8810569741,2026-05-11 23:08:06,1233,INCOMING,TWR-0189,L-000147,"Port Area, Tiruchirappalli",CR-2026-2003
CAL-0010052,P-000290,PH-000222,+91-0182043397,P-000313,PH-000728,+91-0630624479,2026-03-16 03:57:14,3133,INCOMING,TWR-0125,L-000009,"Highway Junction, Krishnagiri",
CAL-0010053,P-000756,PH-000805,+91-0702608698,P-000376,PH-000392,+91-8079705097,2026-07-04 17:24:24,3496,OUTGOING,TWR-0383,L-000091,"Industrial Estate, Nagapattinam",
CAL-0010054,P-000294,PH-000320,+91-8167423362,P-001035,PH-000634,+91-7827411767,2026-07-31 19:56:09,1627,INCOMING,TWR-0033,L-000052,"Bus Stand, Erode",
CAL-0010055,P-001462,PH-000793,+91-9028515533,P-000414,PH-000862,+91-8005640995,2026-01-16 10:03:28,697,OUTGOING,TWR-0124,L-000009,"Highway Junction, Krishnagiri",
CAL-0010056,P-001398,PH-000773,+91-9258796434,P-001760,PH-000610,+91-1187181335,2026-03-12 18:03:39,2199,INCOMING,TWR-0110,L-000096,"Warehouse Zone, Tiruchirappalli",
CAL-0010057,P-001317,PH-000818,+91-7681826832,P-001155,PH-000110,+91-1877347784,2026-01-16 18:31:41,3002,OUTGOING,TWR-0291,L-000121,"Residential Colony, Nagercoil",
CAL-0010058,P-000663,PH-000961,+91-9453546147,P-001785,PH-000484,+91-8904633786,2026-02-05 23:00:01,1742,OUTGOING,TWR-0010,L-000188,"Railway Station, Chennai",CR-2026-2017
CAL-0010059,P-001981,PH-000093,+91-2234232161,P-001103,PH-000495,+91-4421175361,2026-03-03 10:27:31,3296,INCOMING,TWR-0244,L-000072,"Warehouse Zone, Erode",CR-2026-2020
CAL-0010060,P-000773,PH-000995,+91-6121377306,P-001284,PH-000764,+91-8051371717,2026-02-08 03:58:08,2243,OUTGOING,TWR-0106,L-000118,"Textile Market, Chennai",CR-2026-2006
CAL-0010061,P-000225,PH-000226,+91-6209520046,P-001698,PH-000082,+91-7300244714,2026-04-05 22:07:12,1728,OUTGOING,TWR-0286,L-000121,"Residential Colony, Nagercoil",
CAL-0010062,P-001119,PH-000848,+91-8969645465,P-001264,PH-000456,+91-8356521568,2026-07-12 22:53:44,1755,OUTGOING,TWR-0049,L-000048,"Auto Nagar, Nagercoil",CR-2026-2007
CAL-0010063,P-001565,PH-000210,+91-2737158698,P-001899,PH-000842,+91-9488488269,2026-02-09 12:42:39,708,OUTGOING,TWR-0179,L-000153,"University Road, Krishnagiri",
CAL-0010064,P-000891,PH-000483,+91-1096179817,P-001149,PH-000447,+91-7657041200,2026-01-18 04:23:20,1754,INCOMING,TWR-0113,L-000122,"Warehouse Zone, Chennai",
CAL-0010065,P-000754,PH-000260,+91-8065333153,P-001978,PH-000937,+91-6919284552,2026-05-27 08:43:23,2975,INCOMING,TWR-0118,L-000153,"University Road, Krishnagiri",CR-2026-2012
CAL-0010066,P-000817,PH-000771,+91-3348458714,P-000900,PH-000695,+91-8720962893,2026-04-30 01:16:58,2076,INCOMING,TWR-0203,L-000160,"Industrial Estate, Thoothukudi",CR-2026-2018
CAL-0010067,P-001100,PH-000422,+91-0053424089,P-001204,PH-000333,+91-4364027011,2026-05-06 21:38:55,2448,INCOMING,TWR-0108,L-000046,"Bus Stand, Thanjavur",
CAL-0010068,P-001125,PH-000459,+91-8985725459,P-001155,PH-000110,+91-1877347784,2026-08-19 16:33:48,2308,OUTGOING,TWR-0184,L-000057,"Warehouse Zone, Vellore",CR-2026-2015
CAL-0010069,P-000687,PH-000812,+91-2906032020,P-001323,PH-000744,+91-3524103977,2026-08-20 13:02:03,585,INCOMING,TWR-0086,L-000170,"Bus Stand, Karur",CR-2026-2005
CAL-0010070,P-000032,PH-000381,+91-1025625889,P-001655,PH-000581,+91-8938984690,2026-08-16 12:53:12,21,OUTGOING,TWR-0291,L-000020,"Residential Colony, Karur",
CAL-0010071,P-000637,PH-000427,+91-1637618209,P-000703,PH-000364,+91-5011117830,2026-05-04 15:38:31,1969,INCOMING,TWR-0060,L-000160,"Industrial Estate, Thoothukudi",
CAL-0010072,P-001701,PH-000436,+91-4945147541,P-000222,PH-000347,+91-3321160256,2026-01-02 16:06:16,2796,INCOMING,TWR-0031,L-000068,"Bus Stand, Hosur",
CAL-0010073,P-000838,PH-000553,+91-5857567667,P-001601,PH-000261,+91-7795995946,2026-07-13 15:28:04,1829,INCOMING,TWR-0004,L-000044,"Old Town, Cuddalore",CR-2026-2018
CAL-0010074,P-000553,PH-000393,+91-5451052650,P-001100,PH-000422,+91-0053424089,2026-05-26 01:11:10,0,MISSED,TWR-0185,L-000015,"SIPCOT, Kanniyakumari",
CAL-0010075,P-001557,PH-000779,+91-6734996010,P-000124,PH-000772,+91-9392523622,2026-01-16 16:00:42,1133,OUTGOING,TWR-0382,L-000192,"Bypass, Cuddalore",
CAL-0010076,P-000069,PH-000220,+91-4120948181,P-001730,PH-000229,+91-0578617063,2026-06-26 22:06:03,393,INCOMING,TWR-0297,L-000151,"Warehouse Zone, Salem",
CAL-0010077,P-001577,PH-000409,+91-7554110825,P-001394,PH-000958,+91-1039033970,2026-08-28 10:59:08,2104,OUTGOING,TWR-0149,L-000017,"Ring Road, Hosur",
CAL-0010078,P-001100,PH-000422,+91-0053424089,P-001204,PH-000333,+91-4364027011,2026-07-01 16:47:25,51,OUTGOING,TWR-0353,L-000020,"Residential Colony, Karur",
CAL-0010079,P-000603,PH-000125,+91-8536649878,P-001488,PH-000512,+91-6390409074,2026-06-25 08:38:56,748,OUTGOING,TWR-0354,L-000021,"Old Town, Coimbatore",
CAL-0010080,P-000127,PH-000074,+91-0939834301,P-001011,PH-000787,+91-1191818281,2026-03-27 15:06:44,499,INCOMING,TWR-0160,L-000117,"University Road, Dindigul",
CAL-0010081,P-000493,PH-000317,+91-3553380339,P-001104,PH-000458,+91-2271133228,2026-01-21 05:27:17,2242,OUTGOING,TWR-0214,L-000139,"Ring Road, Nagapattinam",
CAL-0010082,P-000773,PH-000995,+91-6121377306,P-001817,PH-000771,+91-3348458714,2026-04-05 02:51:09,936,INCOMING,TWR-0034,L-000147,"Port Area, Tiruchirappalli",
CAL-0010083,P-001398,PH-000773,+91-9258796434,P-001760,PH-000610,+91-1187181335,2026-08-16 00:32:00,0,MISSED,TWR-0281,L-000104,"Bypass, Tiruchirappalli",
CAL-0010084,P-000163,PH-000287,+91-9966361863,P-001243,PH-000121,+91-5785294563,2026-08-29 21:12:13,880,INCOMING,TWR-0261,L-000096,"Warehouse Zone, Tiruchirappalli",
CAL-0010085,P-000344,PH-000277,+91-7766575460,P-001843,PH-000050,+91-6335693929,2026-07-01 19:36:59,0,MISSED,TWR-0012,L-000151,"Warehouse Zone, Salem",
CAL-0010086,P-001323,PH-000744,+91-3524103977,P-000902,PH-000893,+91-7945772785,2026-02-28 08:18:45,1525,INCOMING,TWR-0009,L-000052,"Bus Stand, Erode",CR-2026-2002
CAL-0010087,P-000173,PH-000659,+91-9145211823,P-000880,PH-000900,+91-3582686270,2026-06-22 06:27:20,3053,INCOMING,TWR-0257,L-000082,"Highway Junction, Nagercoil",
CAL-0010088,P-000425,PH-000327,+91-4916016923,P-001986,PH-000209,+91-5712661106,2026-05-19 17:55:06,3564,INCOMING,TWR-0147,L-000054,"Warehouse Zone, Cuddalore",CR-2026-2008
CAL-0010089,P-000891,PH-000483,+91-1096179817,P-001311,PH-000174,+91-1794549180,2026-03-13 01:56:15,0,MISSED,TWR-0047,L-000116,"Highway Junction, Vellore",CR-2026-2004
CAL-0010090,P-000679,PH-000379,+91-0163611284,P-001642,PH-000578,+91-8217661912,2026-07-17 22:08:00,1968,OUTGOING,TWR-0171,L-000126,"Warehouse Zone, Thoothukudi",
CAL-0010091,P-000115,PH-000406,+91-6708604145,P-001766,PH-000689,+91-3862044851,2026-02-23 16:03:32,1651,OUTGOING,TWR-0296,L-000105,"Bypass, Tirunelveli",CR-2026-2017
CAL-0010092,P-000637,PH-000427,+91-1637618209,P-000703,PH-000364,+91-5011117830,2026-07-28 16:28:46,2151,OUTGOING,TWR-0008,L-000152,"Warehouse Zone, Coimbatore",
CAL-0010093,P-000637,PH-000427,+91-1637618209,P-000703,PH-000364,+91-5011117830,2026-05-22 21:46:45,3231,OUTGOING,TWR-0326,L-000117,"University Road, Dindigul",
CAL-0010094,P-001399,PH-000833,+91-8996986091,P-001482,PH-000617,+91-4353537513,2026-07-05 09:39:23,1072,INCOMING,TWR-0279,L-000181,"Highway Junction, Chennai",CR-2026-2016
CAL-0010095,P-001183,PH-000315,+91-5743263039,P-000507,PH-000993,+91-2749680491,2026-04-19 08:50:04,0,MISSED,TWR-0281,L-000071,"Port Area, Madurai",CR-2026-2020
CAL-0010096,P-000562,PH-000330,+91-4399201166,P-000840,PH-000526,+91-1130724078,2026-04-29 05:01:11,1187,OUTGOING,TWR-0373,L-000038,"Bus Stand, Madurai",
CAL-0010097,P-001005,PH-000555,+91-8529894062,P-001446,PH-000375,+91-6714628314,2026-01-24 23:07:46,2297,OUTGOING,TWR-0297,L-000147,"Port Area, Tiruchirappalli",
CAL-0010098,P-001181,PH-000199,+91-2081155626,P-001449,PH-000021,+91-0119470720,2026-03-02 19:04:32,2663,INCOMING,TWR-0301,L-000060,"Market Road, Salem",
CAL-0010099,P-001158,PH-000933,+91-4530762484,P-001358,PH-000332,+91-8694611952,2026-08-26 07:32:24,2618,INCOMING,TWR-0260,L-000023,"Bus Stand, Kanniyakumari",CR-2026-2007
CAL-0010100,P-001978,PH-000937,+91-6919284552,P-001676,PH-000421,+91-5518426945,2026-06-18 12:04:43,2105,OUTGOING,TWR-0059,L-000009,"Highway Junction, Krishnagiri",
CAL-0010101,P-000371,PH-000134,+91-7139155963,P-000419,PH-000522,+91-7030376371,2026-06-04 08:40:04,3334,INCOMING,TWR-0237,L-000122,"Warehouse Zone, Chennai",CR-2026-2006
CAL-0010102,P-000900,PH-000695,+91-8720962893,P-000460,PH-000965,+91-2537657692,2026-05-31 06:30:20,408,OUTGOING,TWR-0219,L-000092,"Old Town, Cuddalore",
CAL-0010103,P-001181,PH-000199,+91-2081155626,P-001449,PH-000021,+91-0119470720,2026-01-15 11:13:21,1156,INCOMING,TWR-0344,L-000165,"Ring Road, Krishnagiri",CR-2026-2017
