record_id,person_id,person_name,aliases,phone_id,phone_number,vehicle_id,vehicle_plate,location_id,location,organization_id,organization,target_person_id,target_person,event_type,event_date,amount_inr,notes,risk_score,case_id
REC-MA-0020591,P-000689,Rakesh Nayak,,,,V-000467,HR-47-PY-8259,L-000064,"Residential Colony, Karur",,,,,VEHICLE_MOVEMENT,2026-05-11 04:01:47,,Repeated presence near restricted zone,35,
REC-MA-0020592,P-000134,Lakshmi Bose,,,,V-000044,TN-56-IL-4744,L-000052,"Bus Stand, Erode",,,,,VEHICLE_MOVEMENT,2026-04-20 19:22:33,,,49,CR-2026-2010
REC-MA-0020593,P-000679,Dinesh Sen,,PH-000379,+91-0163611284,,,,,,,,,CALL_LOG,2026-05-15 04:33:06,,,37,
REC-MA-0020594,P-001404,Vaishnavi Pandey,,,,,,L-000123,"Old Town, Krishnagiri",,,,,LOCATION_PING,2026-07-19 07:45:43,,,63,
REC-MA-0020595,P-000478,Shikha Natarajan,,PH-000769,+91-1270587722,,,,,,,,,CALL_LOG,2026-03-30 09:26:07,,,21,CR-2026-2014
REC-MA-0020596,P-001247,Suresh Desai,,,,V-000177,UP-53-KD-2453,L-000036,"Port Area, Dindigul",O-000093,City Construction Enterprises,,,REGISTRATION_RECORD,2026-06-14 05:25:22,,,57,
REC-MA-0020597,P-001788,Poonam Ganesan,,,,,,L-000079,"Warehouse Zone, Salem",,,P-001745,Sachin Pawar,LOCATION_PING,2026-03-05 01:15:27,,,21,
REC-MA-0020598,P-001635,Ravi Kulkarni,,,,,,L-000168,"Grain Market, Salem",,,,,SIGHTING_REPORT,2026-01-07 08:01:43,,,16,CR-2026-2017
REC-MA-0020599,P-000024,Simran Nayak,,,,V-000366,KA-71-GF-1616,L-000091,"Industrial Estate, Nagapattinam",O-000137,City Pharma Udyog,,,REGISTRATION_RECORD,2026-06-13 13:46:04,,,22,
REC-MA-0020600,P-000166,Neha Menon,,,,,,L-000188,"Railway Station, Chennai",,,P-001561,Varun Verma,LOCATION_PING,2026-01-28 00:17:53,,,56,CR-2026-2018
REC-MA-0020601,P-000017,Ankit Patil,,,,V-000048,HR-36-FH-7708,L-000020,"Residential Colony, Karur",,,,,VEHICLE_MOVEMENT,2026-04-11 00:53:25,,,32,
REC-MA-0020602,P-001949,Ajay Shinde,,PH-000335,+91-3728179323,,,,,O-000169,Trustline Logistics Udyog,,,FINANCIAL_TXN,2026-05-06 11:07:04,54439,,96,
REC-MA-0020603,P-001755,Kartik Iyer,,,,V-000256,UP-23-GD-4030,L-000091,"Industrial Estate, Nagapattinam",,,,,VEHICLE_MOVEMENT,2026-08-03 18:15:40,,,24,
REC-MA-0020604,P-000676,Lakshmi Patel,,,,,,L-000023,"Bus Stand, Kanniyakumari",,,P-000494,Pooja Menon,SIGHTING_REPORT,2026-03-31 07:15:31,,,62,
REC-MA-0020605,P-001444,Nisha Iyer,,PH-000991,+91-3970548739,,,,,,,,,CALL_LOG,2026-08-15 01:19:16,,,42,
REC-MA-0020606,P-000156,Nisha Kulkarni,,PH-000023,+91-7661830671,,,,,,,,,CALL_LOG,2026-08-15 13:14:39,,,44,CR-2026-2007
REC-MA-0020607,P-001507,Varun Kapoor,,PH-000993,+91-2749680491,,,,,,,,,CALL_LOG,2026-08-17 12:47:26,,,42,
REC-MA-0020608,P-000742,Bhavna Venkatesh,,,,,,L-000151,"Warehouse Zone, Salem",,,,,SIGHTING_REPORT,2026-06-19 10:11:07,,,64,
REC-MA-0020609,P-000680,Meera Desai,,PH-001000,+91-7683210219,,,,,O-000224,United Digital Group,,,FINANCIAL_TXN,2026-06-30 02:50:05,191058,,31,
REC-MA-0020610,P-001935,Mohan Pawar,,PH-000461,+91-7102481717,,,,,O-000019,Prime Retail Group,,,FINANCIAL_TXN,2026-04-09 06:29:27,48966,Frequent contact with flagged number,53,
REC-MA-0020611,P-001653,Sanjay Joshi,,,,,,L-000092,"Old Town, Cuddalore",,,,,LOCATION_PING,2026-06-13 18:50:49,,,49,
REC-MA-0020612,P-000730,Pooja Subramanian,,,,,,L-000066,"Grain Market, Nagercoil",,,P-001048,Lakshmi Gaikwad,SIGHTING_REPORT,2026-01-21 01:24:19,,,61,CR-2026-2015
REC-MA-0020613,P-000358,Vaishnavi Kulkarni,,PH-000332,+91-8694611952,,,,,,,,,CALL_LOG,2026-02-24 13:03:21,,,62,
REC-MA-0020614,P-000187,Yash Sen,,PH-000569,+91-1767929884,,,,,O-000001,City Exports Traders,,,FINANCIAL_TXN,2026-07-16 00:24:01,181561,Matches known alias spelling,64,
REC-MA-0020615,P-001104,Jaya Sharma,,PH-000458,+91-2271133228,,,,,,,P-001107,Karan Sundaram,CALL_LOG,2026-04-30 04:44:12,,Vehicle observed at loading bay,8,
REC-MA-0020616,P-000082,Kavita Chauhan,,PH-000699,+91-1502675512,,,,,O-000111,Prime Importers Udyog,,,FINANCIAL_TXN,2026-04-26 04:56:19,29070,,50,CR-2026-2006
REC-MA-0020617,P-001299,Arjun Bhat,,,,V-000606,TS-48-WG-1678,L-000021,"Old Town, Coimbatore",,,,,VEHICLE_MOVEMENT,2026-07-02 11:56:29,,,71,CR-2026-2009
REC-MA-0020618,P-001506,Aarti Mukherjee,,PH-000766,+91-9617399704,,,,,O-000232,Global Agro & Co,P-001485,Gaurav Menon,FINANCIAL_TXN,2026-06-21 05:33:29,11961,,41,
REC-MA-0020619,P-000347,Kartik Karthikeyan,,,,,,L-000054,"Warehouse Zone, Cuddalore",,,P-001372,Megha Deshmukh,LOCATION_PING,2026-02-13 06:30:26,,,100,CR-2026-2014
REC-MA-0020620,P-000210,Megha Shetty,,,,V-000397,DL-48-JN-3825,L-000096,"Warehouse Zone, Tiruchirappalli",O-000156,Bluebird Exports Group,,,REGISTRATION_RECORD,2026-08-05 02:32:22,,,80,
REC-MA-0020621,P-001271,Chandan Mahapatra,,PH-000629,+91-5652203684,,,,,,,,,CALL_LOG,2026-05-22 13:51:14,,Vehicle observed at loading bay,71,
REC-MA-0020622,P-001684,Vaishnavi Menon,,PH-000722,+91-1812276457,,,,,O-000169,Trustline Logistics Udyog,,,FINANCIAL_TXN,2026-02-04 14:30:20,126580,Vehicle observed at loading bay,33,
REC-MA-0020623,P-000273,Aditya Verma,,,,V-000541,MP-24-NC-1714,L-000102,"Industrial Estate, Hosur",,,,,VEHICLE_MOVEMENT,2026-06-25 15:59:27,,,18,
REC-MA-0020624,P-000522,Tanvi Chavan,,,,V-000519,HR-54-RG-5820,L-000147,"Port Area, Tiruchirappalli",O-000099,Highland Freight Group,,,REGISTRATION_RECORD,2026-06-17 21:05:34,,,59,
REC-MA-0020625,P-001535,Jatin Subramanian,,PH-000105,+91-9121535396,,,,,O-000069,Union Exports Ltd,,,FINANCIAL_TXN,2026-02-01 19:20:35,173768,,59,
REC-MA-0020626,P-000756,Anjali Pillai,,,,V-000540,KL-74-LA-3916,L-000012,"Bus Stand, Madurai",O-000208,Global Energy Udyog,,,REGISTRATION_RECORD,2026-07-23 11:40:04,,Inconsistent address on record,78,
REC-MA-0020627,P-000694,Sneha Swain,,,,V-000596,KA-97-YK-4872,L-000131,"Warehouse Zone, Kanniyakumari",,,,,VEHICLE_MOVEMENT,2026-07-19 04:58:58,,,51,
REC-MA-0020628,P-001785,Gopal Venkatesh,,,,,,L-000160,"Industrial Estate, Thoothukudi",,,,,SIGHTING_REPORT,2026-05-25 07:11:52,,Documentation mismatch flagged,12,CR-2026-2015
REC-MA-0020629,P-000782,Poonam Kapoor,,,,,,L-000102,"Industrial Estate, Hosur",,,,,LOCATION_PING,2026-08-21 07:23:29,,Documentation mismatch flagged,52,
REC-MA-0020630,P-001755,Kartik Iyer,,,,V-000126,MP-21-QW-9762,L-000147,"Port Area, Tiruchirappalli",O-000166,Orbit Retail Group,,,REGISTRATION_RECORD,2026-05-21 10:21:40,,,41,
REC-MA-0020631,P-000720,Vaishnavi Chauhan,,PH-000967,+91-0900404769,,,,,,,,,CALL_LOG,2026-01-28 10:40:05,,,62,CR-2026-2006
REC-MA-0020632,P-000433,Suresh Gaikwad,,PH-000400,+91-0225803056,,,,,,,,,CALL_LOG,2026-04-10 20:15:54,,,67,CR-2026-2005
REC-MA-0020633,P-001050,Shreya Kamble,,,,,,L-000049,"Technology Park, Nagercoil",,,,,SIGHTING_REPORT,2026-01-02 21:16:49,,,80,CR-2026-2017
REC-MA-0020634,P-000043,Rohit Ghosh,,,,V-000566,KA-57-JB-9066,L-000096,"Warehouse Zone, Tiruchirappalli",,,,,VEHICLE_MOVEMENT,2026-06-19 02:10:06,,,85,
REC-MA-0020635,P-001251,Ramesh Shinde,,,,V-000487,CG-88-TX-2390,L-000072,"Warehouse Zone, Erode",,,,,VEHICLE_MOVEMENT,2026-05-29 02:15:15,,,26,
REC-MA-0020636,P-000867,Saurabh Ganesan,,,,,,L-000090,"Warehouse Zone, Salem",,,,,LOCATION_PING,2026-06-12 13:37:27,,Matches known alias spelling,1,
REC-MA-0020637,P-001863,Manoj Pillai,,PH-000146,+91-0089317342,,,,,O-000177,Regal Shipping Group,,,FINANCIAL_TXN,2026-06-13 23:51:53,69280,,83,CR-2026-2007
REC-MA-0020638,P-000004,Jaya Rao,,,,V-000607,HR-43-BN-5152,L-000121,"Residential Colony, Nagercoil",,,,,VEHICLE_MOVEMENT,2026-07-12 22:05:57,,,23,
REC-MA-0020639,P-001863,Manoj Pillai,,,,,,L-000020,"Residential Colony, Karur",,,,,LOCATION_PING,2026-01-27 12:46:37,,,93,
REC-MA-0020640,P-000104,Priya Pradhan,,,,V-000326,PB-12-KJ-8433,L-000121,"Residential Colony, Nagercoil",O-000118,Metro Construction Enterprises,P-000440,Shalini Banerjee,REGISTRATION_RECORD,2026-02-13 17:33:00,,,22,
REC-MA-0020641,P-000303,Mohan Menon,,,,V-000180,RJ-30-XB-3939,L-000052,"Bus Stand, Erode",,,,,VEHICLE_MOVEMENT,2026-08-11 10:17:09,,Cash pickup observed near market road,47,
REC-MA-0020642,P-000562,Vaishnavi Iyer,,,,V-000647,AP-15-IB-1764,L-000167,"Old Town, Dindigul",O-000212,Crystal Financial Movers,,,REGISTRATION_RECORD,2026-01-29 10:21:20,,Cash pickup observed near market road,32,
REC-MA-0020643,P-000206,Poonam Subramanian,,,,,,L-000072,"Warehouse Zone, Erode",,,,,SIGHTING_REPORT,2026-06-04 19:02:21,,,56,
REC-MA-0020644,P-000177,Nikhil Chettiar,,PH-000902,+91-2657327599,,,,,,,,,CALL_LOG,2026-01-13 10:04:41,,,63,
REC-MA-0020645,P-000106,Anjali Chopra,,,,V-000394,MP-34-FV-1124,L-000091,"Industrial Estate, Nagapattinam",O-000114,City Trading Pvt Ltd,,,REGISTRATION_RECORD,2026-06-17 22:40:00,,,73,
REC-MA-0020646,P-000843,Sourav Kamble,"S. Kamble,Sourav K.,S K",,,,,L-000197,"IT Park, Tirunelveli",,,,,SIGHTING_REPORT,2026-08-11 18:51:31,,,52,CR-2026-2005
REC-MA-0020647,P-001618,Shikha Chettiar,,PH-000951,+91-2590459908,,,,,,,,,CALL_LOG,2026-08-08 11:39:49,,,60,
REC-MA-0020648,P-000507,Harish Gupta,,PH-000993,+91-2749680491,,,,,O-000217,Summit Financial Movers,,,FINANCIAL_TXN,2026-05-17 07:55:16,242762,,90,
REC-MA-0020649,P-001110,Shreya Bansal,,,,V-000585,WB-51-OH-3229,L-000021,"Old Town, Coimbatore",O-000094,Nexus Digital Udyog,,,REGISTRATION_RECORD,2026-03-30 15:13:59,,,78,CR-2026-2010
REC-MA-0020650,P-001251,Ramesh Shinde,,,,V-000487,CG-88-TX-2390,L-000121,"Residential Colony, Nagercoil",O-000190,Global Exports Group,,,REGISTRATION_RECORD,2026-05-25 09:10:11,,,73,
REC-MA-0020651,P-001251,Ramesh Shinde,,PH-000173,+91-9081081866,,,,,,,,,CALL_LOG,2026-05-31 16:13:42,,Documentation mismatch flagged,53,
REC-MA-0020652,P-000212,Sonia Bhat,,,,,,L-000021,"Old Town, Coimbatore",,,,,LOCATION_PING,2026-03-21 04:26:35,,,28,CR-2026-2006
REC-MA-0020653,P-000025,Sandeep Kumar,,PH-000683,+91-4047604409,,,,,O-000019,Prime Retail Group,,,FINANCIAL_TXN,2026-06-02 22:08:07,40641,,71,CR-2026-2009
REC-MA-0020654,P-000479,Bharat Gaikwad,,,,,,L-000092,"Old Town, Cuddalore",,,,,LOCATION_PING,2026-05-25 00:06:27,,No prior record - routine entry,36,
REC-MA-0020655,P-001317,Chandan Naidu,,,,,,L-000037,"Port Area, Karur",,,,,LOCATION_PING,2026-02-06 11:20:45,,,98,
REC-MA-0020656,P-000703,Mohan Ganesan,,PH-000364,+91-5011117830,,,,,,,,,CALL_LOG,2026-01-18 14:01:23,,Matches known alias spelling,42,
REC-MA-0020657,P-000554,Anjali Naidu,,,,V-000084,TN-41-BN-7650,L-000077,"Textile Market, Coimbatore",O-000082,Highland Infrastructure Ltd,,,REGISTRATION_RECORD,2026-01-31 21:16:20,,Documentation mismatch flagged,85,
REC-MA-0020658,P-001555,Ashok Naidu,,,,,,L-000140,"IT Park, Karur",,,,,SIGHTING_REPORT,2026-03-16 01:46:12,,,100,CR-2026-2019
REC-MA-0020659,P-000661,Rohit Mahapatra,,PH-000733,+91-5138544577,,,,,O-000054,Global Shipping & Co,,,FINANCIAL_TXN,2026-07-31 21:58:39,151774,,56,CR-2026-2008
REC-MA-0020660,P-000092,Sunita Subramanian,,,,,,L-000057,"Warehouse Zone, Vellore",,,,,LOCATION_PING,2026-03-06 23:50:24,,,60,
REC-MA-0020661,P-000454,Swati Desai,,,,,,L-000112,"Bus Stand, Salem",,,,,LOCATION_PING,2026-01-30 11:40:31,,,81,CR-2026-2007
REC-MA-0020662,P-000711,Rakesh Mishra,,,,,,L-000052,"Bus Stand, Erode",,,,,LOCATION_PING,2026-01-20 05:55:54,,,68,
REC-MA-0020663,P-000412,Riya Prakash,,PH-000473,+91-4768342016,,,,,,,,,CALL_LOG,2026-01-20 23:51:49,,,16,CR-2026-2001
REC-MA-0020664,P-001184,Riya Mehta,,,,,,L-000012,"Bus Stand, Madurai",,,,,LOCATION_PING,2026-08-06 13:58:35,,,46,
REC-MA-0020665,P-001663,Karan Tripathi,,,,,,L-000147,"Port Area, Tiruchirappalli",,,,,SIGHTING_REPORT,2026-08-09 06:15:59,,Frequent contact with flagged number,38,
REC-MA-0020666,P-000786,Pooja Krishnan,,,,,,L-000034,"Technology Park, Erode",,,,,SIGHTING_REPORT,2026-05-16 12:19:41,,,81,CR-2026-2009
REC-MA-0020667,P-001503,Sandeep Mishra,,,,,,L-000160,"Industrial Estate, Thoothukudi",,,,,SIGHTING_REPORT,2026-05-07 13:48:50,,Co-location with case-linked individual,58,
REC-MA-0020668,P-001748,Zoya Chopra,,,,V-000683,CG-62-HC-4037,L-000153,"University Road, Krishnagiri",,,,,VEHICLE_MOVEMENT,2026-08-26 10:21:45,,,64,
REC-MA-0020669,P-001858,Anjali Tripathi,,,,,,L-000020,"Residential Colony, Karur",,,,,LOCATION_PING,2026-05-04 04:01:05,,,28,CR-2026-2002
REC-MA-0020670,P-000017,Ankit Patil,,PH-000378,+91-6151554234,,,,,,,,,CALL_LOG,2026-01-21 20:42:47,,,35,CR-2026-2016
REC-MA-0020671,P-001720,Sonia Krishnan,,,,V-000047,KA-33-CQ-5180,L-000091,"Industrial Estate, Nagapattinam",O-000079,Apex Trading Traders,,,REGISTRATION_RECORD,2026-08-10 00:38:28,,Vehicle observed at loading bay,26,
REC-MA-0020672,P-001473,Anand Desai,,,,V-000612,KL-04-IH-9867,L-000021,"Old Town, Coimbatore",O-000153,Pinnacle Shipping Udyog,P-001117,Siddharth Chopra,REGISTRATION_RECORD,2026-04-19 05:07:52,,,27,
REC-MA-0020673,P-000409,Nikhil Bhat,,,,,,L-000188,"Railway Station, Chennai",,,,,LOCATION_PING,2026-06-27 13:04:00,,,70,
REC-MA-0020674,P-001629,Sourav Dutta,,,,,,L-000033,"Old Town, Erode",,,,,SIGHTING_REPORT,2026-04-09 14:08:34,,,31,
REC-MA-0020675,P-001590,Meera Shinde,,PH-000924,+91-1132532694,,,,,O-000220,Crystal Digital Pvt Ltd,,,FINANCIAL_TXN,2026-04-03 20:21:55,93412,,61,
REC-MA-0020676,P-001817,Sandeep Pandey,,PH-000771,+91-3348458714,,,,,,,,,CALL_LOG,2026-05-13 22:08:57,,,100,CR-2026-2006
REC-MA-0020677,P-000015,Jatin Kulkarni,,PH-000109,+91-0269524991,,,,,O-000094,Nexus Digital Udyog,,,FINANCIAL_TXN,2026-03-16 03:18:53,180920,,92,
REC-MA-0020678,P-000406,Kirti Sharma,,PH-000566,+91-0970527740,,,,,O-000248,Regal Shipping Group,,,FINANCIAL_TXN,2026-01-12 20:50:05,218205,,43,
REC-MA-0020679,P-001055,Ankit Pawar,,,,V-000193,MH-23-BN-9036,L-000114,"Ring Road, Thanjavur",,,,,VEHICLE_MOVEMENT,2026-01-01 01:38:00,,,21,CR-2026-2004
REC-MA-0020680,P-001499,Anil Joshi,,,,,,L-000057,"Warehouse Zone, Vellore",,,,,SIGHTING_REPORT,2026-08-22 14:37:46,,,75,CR-2026-2013
REC-MA-0020681,P-000034,Shalini Kamble,,,,,,L-000188,"Railway Station, Chennai",,,,,LOCATION_PING,2026-03-19 02:06:58,,,66,
REC-MA-0020682,P-000993,Chandan Pawar,,,,V-000610,TN-88-AU-3652,L-000091,"Industrial Estate, Nagapattinam",O-000207,Highland Financial Pvt Ltd,,,REGISTRATION_RECORD,2026-04-08 09:02:28,,,46,
REC-MA-0020683,P-000017,Ankit Patil,,PH-000378,+91-6151554234,,,,,,,P-001063,Aditya Pandey,CALL_LOG,2026-07-16 08:59:40,,,27,CR-2026-2006
REC-MA-0020684,P-001989,Aditya Chettiar,,PH-000989,+91-6995706071,,,,,O-000079,Apex Trading Traders,,,FINANCIAL_TXN,2026-08-07 05:20:57,236913,Repeated presence near restricted zone,83,CR-2026-2013
REC-MA-0020685,P-001445,Manoj Halder,,PH-000095,+91-0714014011,,,,,O-000156,Bluebird Exports Group,,,FINANCIAL_TXN,2026-06-15 04:07:58,121620,,40,
REC-MA-0020686,P-001689,Siddharth Pawar,,PH-000523,+91-5398854728,,,,,O-000141,Vantage Importers Pvt Ltd,,,FINANCIAL_TXN,2026-05-28 14:51:45,87162,,87,CR-2026-2004
REC-MA-0020687,P-000588,Kirti Sundaram,,,,V-000553,GJ-39-RQ-4198,L-000098,"Railway Station, Krishnagiri",,,,,VEHICLE_MOVEMENT,2026-06-09 14:30:57,,,84,
REC-MA-0020688,P-001436,Pooja Yadav,,PH-000282,+91-7826333738,,,,,O-000101,Metro Automotive & Co,,,FINANCIAL_TXN,2026-06-14 08:07:04,58668,,6,
REC-MA-0020689,P-001769,Gopal Agarwal,,PH-000180,+91-0372368314,,,,,O-000164,Orbit Trading & Co,,,FINANCIAL_TXN,2026-08-20 02:48:24,95725,,41,CR-2026-2018
REC-MA-0020690,P-001231,Saurabh Bhattacharya,,PH-000653,+91-6241118600,,,,,O-000050,Prime Trading & Co,P-001642,Sneha Joshi,FINANCIAL_TXN,2026-06-01 21:53:15,175417,Co-location with case-linked individual,48,
REC-MA-0020691,P-001206,Divya Das,,PH-000148,+91-9108677133,,,,,,,,,CALL_LOG,2026-04-26 19:24:44,,,34,
REC-MA-0020692,P-001369,Vivek Naidu,,PH-000940,+91-2593993379,,,,,O-000029,Nexus Agro Traders,,,FINANCIAL_TXN,2026-03-07 08:20:37,32032,,58,
REC-MA-0020693,P-001526,Zoya Karthikeyan,"Z. Karthikeyan,Zoya K.,Z K",PH-000088,+91-5445189520,,,,,,,,,CALL_LOG,2026-03-22 09:27:30,,,10,CR-2026-2011
REC-MA-0020694,P-001299,Arjun Bhat,,PH-000029,+91-3878293102,,,,,,,,,CALL_LOG,2026-06-04 16:38:01,,,46,
REC-MA-0020695,P-000865,Vivek Chakraborty,,,,V-000199,DL-08-ZU-1423,L-000028,"Auto Nagar, Chennai",O-000075,Global Exports Enterprises,,,REGISTRATION_RECORD,2026-07-17 13:59:21,,,83,
REC-MA-0020696,P-001890,Meera Bhattacharya,,,,,,L-000009,"Highway Junction, Krishnagiri",,,,,SIGHTING_REPORT,2026-05-12 14:47:36,,,50,CR-2026-2006
REC-MA-0020697,P-001280,Pooja Kumar,,PH-000854,+91-9762637484,,,,,O-000175,Bluebird Freight Pvt Ltd,,,FINANCIAL_TXN,2026-08-01 08:01:43,209380,,45,
REC-MA-0020698,P-000315,Ishaan Murugan,,,,V-000240,KA-47-UA-6529,L-000105,"Bypass, Tirunelveli",O-000155,Pinnacle Financial Udyog,,,REGISTRATION_RECORD,2026-06-16 05:59:10,,,77,
REC-MA-0020699,P-001337,Chandan Gupta,,,,V-000479,GJ-22-UZ-7963,L-000090,"Warehouse Zone, Salem",O-000111,Prime Importers Udyog,,,REGISTRATION_RECORD,2026-04-11 17:56:49,,Frequent contact with flagged number,80,
REC-MA-0020700,P-001742,Lakshmi Halder,,,,V-000452,GJ-77-RS-9955,L-000009,"Highway Junction, Krishnagiri",,,,,VEHICLE_MOVEMENT,2026-06-02 13:32:18,,,100,CR-2026-2008
REC-MA-0020701,P-000911,Karan Kumar,,PH-000285,+91-0755366684,,,,,O-000073,Global Exports Movers,,,FINANCIAL_TXN,2026-03-02 14:42:26,71715,,22,CR-2026-2008
REC-MA-0020702,P-000195,Punit Chopra,,,,V-000059,KA-27-CT-7021,L-000096,"Warehouse Zone, Tiruchirappalli",,,,,VEHICLE_MOVEMENT,2026-04-18 22:19:19,,High frequency evening calls,40,
REC-MA-0020703,P-000305,Punit Sundaram,,,,V-000033,TN-74-XT-5419,L-000085,"Warehouse Zone, Thanjavur",,,,,VEHICLE_MOVEMENT,2026-08-29 17:54:51,,,76,CR-2026-2008
REC-MA-0020704,P-000760,Shikha Malhotra,,,,,,L-000167,"Old Town, Dindigul",,,,,SIGHTING_REPORT,2026-06-26 08:46:07,,,49,CR-2026-2006
REC-MA-0020705,P-001231,Saurabh Bhattacharya,,PH-000653,+91-6241118600,,,,,,,,,CALL_LOG,2026-03-28 00:10:30,,Vehicle observed at loading bay,54,CR-2026-2013
REC-MA-0020706,P-001759,Mohan Rao,,,,V-000492,MH-35-TH-6423,L-000077,"Textile Market, Coimbatore",,,P-001369,Vivek Naidu,VEHICLE_MOVEMENT,2026-05-31 01:23:10,,,53,
REC-MA-0020707,P-000786,Pooja Krishnan,,PH-000968,+91-2105336514,,,,,,,,,CALL_LOG,2026-05-24 02:05:37,,Frequent contact with flagged number,89,
REC-MA-0020708,P-001886,Vaishnavi Sharma,,,,,,L-000078,"Technology Park, Nagercoil",,,,,SIGHTING_REPORT,2026-01-08 21:11:49,,,69,
REC-MA-0020709,P-001317,Chandan Naidu,,,,V-000063,BR-33-PM-8640,L-000181,"Highway Junction, Chennai",,,,,VEHICLE_MOVEMENT,2026-07-28 09:31:35,,,89,
REC-MA-0020710,P-001787,Arun Murugan,,,,V-000007,MH-86-EQ-3382,L-000114,"Ring Road, Thanjavur",O-000190,Global Exports Group,,,REGISTRATION_RECORD,2026-06-09 20:26:29,,,33,
REC-MA-0020711,P-001436,Pooja Yadav,,PH-000282,+91-7826333738,,,,,O-000113,Trustline Pharma Pvt Ltd,,,FINANCIAL_TXN,2026-05-16 16:26:37,222831,,22,CR-2026-2018
REC-MA-0020712,P-001752,Riya Chettiar,,,,V-000334,KA-42-YS-9297,L-000188,"Railway Station, Chennai",,,,,VEHICLE_MOVEMENT,2026-05-29 11:18:32,,Frequent contact with flagged number,88,
REC-MA-0020713,P-000786,Pooja Krishnan,,,,,,L-000072,"Warehouse Zone, Erode",,,,,SIGHTING_REPORT,2026-03-14 21:53:02,,High frequency evening calls,45,
REC-MA-0020714,P-000554,Anjali Naidu,,,,,,L-000151,"Warehouse Zone, Salem",,,,,LOCATION_PING,2026-05-11 15:17:06,,,74,CR-2026-2002
REC-MA-0020715,P-001044,Poonam Pawar,,,,,,L-000092,"Old Town, Cuddalore",,,,,LOCATION_PING,2026-04-23 17:17:04,,,17,CR-2026-2015
REC-MA-0020716,P-001693,Amit Hegde,,,,V-000492,MH-35-TH-6423,L-000147,"Port Area, Tiruchirappalli",,,,,VEHICLE_MOVEMENT,2026-03-24 11:12:58,,,58,CR-2026-2012
REC-MA-0020717,P-000661,Rohit Mahapatra,,,,V-000402,DL-58-DE-1499,L-000147,"Port Area, Tiruchirappalli",,,,,VEHICLE_MOVEMENT,2026-02-06 03:08:17,,,54,
REC-MA-0020718,P-001384,Priya Singh,,,,V-000018,UP-45-JG-6488,L-000121,"Residential Colony, Nagercoil",,,,,VEHICLE_MOVEMENT,2026-03-11 18:23:07,,,26,
REC-MA-0020719,P-000001,Rohit Deshmukh,,,,V-000599,RJ-93-YP-3662,L-000042,"Market Road, Dindigul",,,,,VEHICLE_MOVEMENT,2026-08-29 11:03:46,,,6,
REC-MA-0020720,P-001819,Kartik Tiwari,,,,,,L-000195,"Highway Junction, Karur",,,,,SIGHTING_REPORT,2026-05-08 18:45:35,,Cash pickup observed near market road,60,CR-2026-2008
REC-MA-0020721,P-000041,Nirav Das,,PH-000950,+91-7525680656,,,,,,,,,CALL_LOG,2026-08-15 02:49:44,,Vehicle observed at loading bay,80,CR-2026-2013
REC-MA-0020722,P-000166,Neha Menon,,PH-000294,+91-7169385977,,,,,O-000009,Highland Infrastructure Movers,,,FINANCIAL_TXN,2026-04-27 20:27:54,48400,Frequent contact with flagged number,72,
REC-MA-0020723,P-001801,Harish Natarajan,,PH-000647,+91-4763928319,,,,,,,,,CALL_LOG,2026-05-20 10:41:37,,,57,
REC-MA-0020724,P-001197,Kiran Gupta,,PH-000729,+91-5133053194,,,,,,,P-001729,Santosh Patil,CALL_LOG,2026-03-28 07:02:04,,,69,CR-2026-2013
REC-MA-0020725,P-001714,Shalini Ghosh,,,,V-000253,HR-99-TS-7158,L-000147,"Port Area, Tiruchirappalli",O-000025,Bluebird Construction Group,,,REGISTRATION_RECORD,2026-07-11 18:54:53,,No prior record - routine entry,78,
REC-MA-0020726,P-001448,Sneha Bose,,PH-000808,+91-7425859177,,,,,O-000202,Summit Distributors Enterprises,,,FINANCIAL_TXN,2026-06-11 17:34:14,230376,,68,
REC-MA-0020727,P-000699,Arun Joshi,,PH-000514,+91-1644556185,,,,,,,,,CALL_LOG,2026-05-02 05:52:54,,,66,CR-2026-2015
REC-MA-0020728,P-000192,Tanvi Chettiar,,,,V-000369,KA-97-ZY-1662,L-000077,"Textile Market, Coimbatore",,,,,VEHICLE_MOVEMENT,2026-07-06 05:10:51,,,91,CR-2026-2002
REC-MA-0020729,P-000779,Keshav Swain,,,,V-000604,MH-05-UG-1830,L-000072,"Warehouse Zone, Erode",O-000083,National Automotive & Co,,,REGISTRATION_RECORD,2026-03-27 23:17:03,,,62,CR-2026-2010
REC-MA-0020730,P-001978,Tanvi Joshi,,,,V-000577,PB-40-SW-7143,L-000020,"Residential Colony, Karur",,,,,VEHICLE_MOVEMENT,2026-06-01 06:52:58,,No prior record - routine entry,14,
REC-MA-0020731,P-000806,Sunita Hegde,,,,V-000453,AP-52-OR-3383,L-000029,"Grain Market, Coimbatore",,,,,VEHICLE_MOVEMENT,2026-03-14 05:51:56,,,96,
REC-MA-0020732,P-001290,Sonia Deshpande,,PH-000222,+91-0182043397,,,,,O-000072,Trustline Trading Movers,,,FINANCIAL_TXN,2026-04-06 13:19:24,77119,,42,CR-2026-2012
REC-MA-0020733,P-000428,Pooja Banerjee,,PH-000985,+91-0041321147,,,,,,,,,CALL_LOG,2026-05-20 00:32:11,,,14,
